ticker,date,price,sax_symbol,trend,volatility,daily_return,zscore
MU,2020-01-03,54.529998779296875,D2,Downtrend,Unknown,-0.015526279469724735,0.0
MU,2020-01-06,53.56999969482422,D2,Downtrend,Unknown,-0.017604971684634152,0.0
MU,2020-01-07,58.27000045776367,D2,Downtrend,Unknown,0.08773568769300466,0.0
MU,2020-01-08,57.52000045776367,D2,Downtrend,Unknown,-0.012871117111859842,0.0
MU,2020-01-09,57.310001373291016,D2,Downtrend,Unknown,-0.0036508880876462424,0.0
MU,2020-01-10,56.66999816894531,D2,Downtrend,Unknown,-0.011167391188442233,0.0
MU,2020-01-13,57.45000076293945,D2,Downtrend,Unknown,0.013763942459796619,0.0
MU,2020-01-14,57.52000045776367,D2,Downtrend,Unknown,0.0012184454986008397,0.0
MU,2020-01-15,56.16999816894531,D2,Downtrend,Unknown,-0.02347013696235367,0.0
MU,2020-01-16,57.68000030517578,D2,Downtrend,Unknown,0.02688271649375462,0.0
MU,2020-01-17,57.65999984741211,D2,Downtrend,Unknown,-0.00034674857243155444,0.0
MU,2020-01-21,58.970001220703125,D2,Downtrend,Unknown,0.022719413401972366,0.0
MU,2020-01-22,59.16999816894531,D2,Downtrend,Unknown,0.003391503206751967,0.0
MU,2020-01-23,59.20000076293945,D2,Downtrend,Unknown,0.0005070575447454484,0.0
MU,2020-01-24,57.7599983215332,D2,Downtrend,Unknown,-0.024324365250814717,0.0
MU,2020-01-27,55.40999984741211,D2,Downtrend,Unknown,-0.04068557033259124,0.0
MU,2020-01-28,56.470001220703125,D2,Downtrend,Unknown,0.01913014575365546,0.0
MU,2020-01-29,55.29999923706055,D2,Downtrend,Unknown,-0.02071900050205122,0.0
MU,2020-01-30,55.029998779296875,D2,Downtrend,Unknown,-0.0048824676580234705,0.0
MU,2020-01-31,53.09000015258789,D2,Downtrend,Medium,-0.03525347391864453,0.0
MU,2020-02-03,53.779998779296875,D2,Downtrend,Medium,0.01299677198579463,0.0
MU,2020-02-04,55.5,D2,Downtrend,Medium,0.031982172921975804,0.0
MU,2020-02-05,56.77000045776367,D2,Downtrend,Medium,0.022882891130876937,0.0
MU,2020-02-06,58.68000030517578,D2,Downtrend,Medium,0.033644527602798346,0.0
MU,2020-02-07,56.880001068115234,D2,Downtrend,Medium,-0.03067483346454214,0.0
MU,2020-02-10,57.33000183105469,D2,Downtrend,Medium,0.007911405669640548,0.0
MU,2020-02-11,57.25,D2,Downtrend,Medium,-0.0013954618611463632,0.0
MU,2020-02-12,59.27000045776367,D2,Downtrend,Medium,0.0352838507906319,0.0
MU,2020-02-13,59.33000183105469,D2,Downtrend,Medium,0.0010123396798988882,0.0
MU,2020-02-14,58.5,D2,Downtrend,Medium,-0.013989580405174507,0.0
MU,2020-02-18,57.75,D2,Downtrend,Medium,-0.012820512820512775,0.0
MU,2020-02-19,59.9900016784668,D2,Downtrend,Medium,0.038787907852238845,0.0
MU,2020-02-20,59.0,D2,Downtrend,Medium,-0.016502777975786476,0.0
MU,2020-02-21,56.9900016784668,D2,Downtrend,Medium,-0.03406776816157975,0.0
MU,2020-02-24,55.0099983215332,D2,Downtrend,Medium,-0.03474299523808788,0.0
MU,2020-02-25,52.099998474121094,D2,Downtrend,Medium,-0.05289947166337239,0.0
MU,2020-02-26,52.369998931884766,D2,Downtrend,Medium,0.005182350588700757,0.0
MU,2020-02-27,50.58000183105469,D2,Downtrend,Medium,-0.034179819311400905,0.0
MU,2020-02-28,52.560001373291016,D2,Downtrend,Medium,0.03914589700589266,0.0
MU,2020-03-02,54.59000015258789,D2,Downtrend,Medium,0.038622502402148706,0.0
MU,2020-03-03,51.79999923706055,D2,Downtrend,High,-0.051108278214486935,0.0
MU,2020-03-04,55.290000915527344,D2,Downtrend,High,0.06737455076968146,0.0
MU,2020-03-05,53.720001220703125,D2,Downtrend,High,-0.028395725607291644,0.0
MU,2020-03-06,51.470001220703125,D2,Downtrend,High,-0.04188384119270783,0.0
MU,2020-03-09,45.970001220703125,D2,Downtrend,High,-0.1068583615612525,0.0
MU,2020-03-10,47.86000061035156,D2,Downtrend,High,0.04111375548098217,0.0
MU,2020-03-11,43.720001220703125,D2,Downtrend,High,-0.08650228451424224,0.0
MU,2020-03-12,38.810001373291016,D2,Downtrend,High,-0.11230557434401522,0.0
MU,2020-03-13,42.9900016784668,D2,Downtrend,High,0.10770420400068459,0.0
MU,2020-03-16,34.470001220703125,D2,Downtrend,High,-0.19818562747419577,0.0
MU,2020-03-17,37.380001068115234,D2,Downtrend,High,0.08442122844092981,0.0
MU,2020-03-18,34.689998626708984,D2,Downtrend,High,-0.0719636801642789,0.0
MU,2020-03-19,36.290000915527344,D2,Downtrend,High,0.04612286976530644,0.0
MU,2020-03-20,36.11000061035156,D2,Downtrend,High,-0.004960052373511048,0.0
MU,2020-03-23,38.25,D2,Downtrend,High,0.05926334404533273,0.0
MU,2020-03-24,43.27000045776367,D2,Downtrend,High,0.13124184203303724,0.0
MU,2020-03-25,42.5,D2,Downtrend,High,-0.017795249586726403,0.0
MU,2020-03-26,44.790000915527344,D2,Downtrend,High,0.053882374482996376,0.0
MU,2020-03-27,43.47999954223633,D2,Downtrend,High,-0.02924762997352115,-1.1946126160041854
MU,2020-03-30,44.52000045776367,D2,Downtrend,High,0.023919064546380486,-1.0212418751852332
MU,2020-03-31,42.060001373291016,D2,Downtrend,High,-0.05525604355746738,-1.3060175723012504
MU,2020-04-01,39.88999938964844,D2,Downtrend,High,-0.051593007912276834,-1.5324904007791778
MU,2020-04-02,41.09000015258789,D2,Downtrend,High,0.030082747087001982,-1.327107454582516
MU,2020-04-03,41.220001220703125,D2,Downtrend,High,0.0031638127922237747,-1.2644657804565254
MU,2020-04-06,46.369998931884766,D2,Downtrend,High,0.124939290603296,-0.58431238724814
MU,2020-04-07,46.540000915527344,D2,Downtrend,High,0.0036662063307852932,-0.5420549811823373
MU,2020-04-08,48.290000915527344,D2,Downtrend,High,0.03760206200202587,-0.2993970312483311
MU,2020-04-09,46.130001068115234,D2,Downtrend,High,-0.044729753705959774,-0.5561844388532837
MU,2020-04-13,46.16999816894531,D2,Downtrend,High,0.0008670518080200473,-0.5306462173864912
MU,2020-04-14,47.619998931884766,D2,Downtrend,High,0.031405692450617195,-0.3226625329880905
MU,2020-04-15,46.43000030517578,D2,Downtrend,High,-0.024989471931974427,-0.45704980574147225
MU,2020-04-16,45.529998779296875,D2,Downtrend,High,-0.019384051689928183,-0.5515752200571233
MU,2020-04-17,45.70000076293945,D2,Downtrend,High,0.0037338455567865747,-0.5049613104061315
MU,2020-04-20,43.400001525878906,D2,Downtrend,High,-0.050328210036393206,-0.7869421658065717
MU,2020-04-21,41.40999984741211,D2,Downtrend,High,-0.04585257162445444,-1.023386812083418
MU,2020-04-22,43.90999984741211,D2,Downtrend,High,0.06037189107008012,-0.6582511023795686
MU,2020-04-23,43.77000045776367,D2,Downtrend,High,-0.003188325896946842,-0.6524136799706636
MU,2020-04-24,44.15999984741211,D2,Downtrend,High,0.008910198436592909,-0.5758807324825492
MU,2020-04-27,45.279998779296875,D2,Downtrend,High,0.025362294740822966,-0.4009285810931243
MU,2020-04-28,45.310001373291016,D2,Downtrend,High,0.0006626014753308151,-0.3797816190222696
MU,2020-04-29,49.83000183105469,D2,Downtrend,High,0.09975723506439982,0.26146626848765114
MU,2020-04-30,47.88999938964844,D2,Downtrend,High,-0.03893241762229305,0.007245857453620315
MU,2020-05-01,45.060001373291016,D2,Downtrend,High,-0.05909371585770229,-0.3705992395490387
MU,2020-05-04,44.459999084472656,D2,Downtrend,High,-0.013315629616780456,-0.43140975970896894
MU,2020-05-05,45.40999984741211,D2,Downtrend,High,0.021367538967656863,-0.2686630844431573
MU,2020-05-06,46.08000183105469,D2,Downtrend,High,0.014754503102707206,-0.14387616714439333
