ticker,date,price,sax_symbol,trend,volatility,daily_return,zscore
^DJI,2020-01-03,28634.880859375,D2,Downtrend,Unknown,-0.008102862451665471,0.0
^DJI,2020-01-06,28703.380859375,D2,Downtrend,Unknown,0.002392187358362108,0.0
^DJI,2020-01-07,28583.6796875,D2,Downtrend,Unknown,-0.00417028128015462,0.0
^DJI,2020-01-08,28745.08984375,D2,Downtrend,Unknown,0.005646934125160374,0.0
^DJI,2020-01-09,28956.900390625,D2,Downtrend,Unknown,0.007368581835240029,0.0
^DJI,2020-01-10,28823.76953125,D2,Downtrend,Unknown,-0.0045975521405634545,0.0
^DJI,2020-01-13,28907.05078125,D2,Downtrend,Unknown,0.0028893254197619456,0.0
^DJI,2020-01-14,28939.669921875,D2,Downtrend,Unknown,0.0011284146858094868,0.0
^DJI,2020-01-15,29030.220703125,D2,Downtrend,Unknown,0.0031289500362114975,0.0
^DJI,2020-01-16,29297.640625,D2,Downtrend,Unknown,0.009211777086014727,0.0
^DJI,2020-01-17,29348.099609375,D2,Downtrend,Unknown,0.0017222883241985176,0.0
^DJI,2020-01-21,29196.0390625,D2,Downtrend,Unknown,-0.005181274048368878,0.0
^DJI,2020-01-22,29186.26953125,D2,Downtrend,Unknown,-0.0003346183785096768,0.0
^DJI,2020-01-23,29160.08984375,D2,Downtrend,Unknown,-0.0008969864227412749,0.0
^DJI,2020-01-24,28989.73046875,D2,Downtrend,Unknown,-0.005842210223385602,0.0
^DJI,2020-01-27,28535.80078125,D2,Downtrend,Unknown,-0.01565829278714137,0.0
^DJI,2020-01-28,28722.849609375,D2,Downtrend,Unknown,0.006554882743921686,0.0
^DJI,2020-01-29,28734.44921875,D2,Downtrend,Unknown,0.0004038460505400021,0.0
^DJI,2020-01-30,28859.439453125,D2,Downtrend,Unknown,0.004349839226897023,0.0
^DJI,2020-01-31,28256.029296875,D2,Downtrend,Low,-0.020908588929112404,0.0
^DJI,2020-02-03,28399.810546875,D2,Downtrend,Low,0.005088515746120903,0.0
^DJI,2020-02-04,28807.630859375,D2,Downtrend,Low,0.014359965952127629,0.0
^DJI,2020-02-05,29290.849609375,D2,Downtrend,Low,0.01677398437791844,0.0
^DJI,2020-02-06,29379.76953125,D2,Downtrend,Low,0.003035757687497753,0.0
^DJI,2020-02-07,29102.509765625,D2,Downtrend,Low,-0.009437098045649739,0.0
^DJI,2020-02-10,29276.8203125,D2,Downtrend,Low,0.005989536582198474,0.0
^DJI,2020-02-11,29276.33984375,D2,Downtrend,Low,-1.6411234036728395e-05,0.0
^DJI,2020-02-12,29551.419921875,D2,Downtrend,Low,0.009395985959758768,0.0
^DJI,2020-02-13,29423.310546875,D2,Downtrend,Low,-0.004335134329879309,0.0
^DJI,2020-02-14,29398.080078125,D2,Downtrend,Low,-0.0008574993187733249,0.0
^DJI,2020-02-18,29232.189453125,D2,Downtrend,Low,-0.005642906766671452,0.0
^DJI,2020-02-19,29348.029296875,D2,Downtrend,Low,0.003962749486683403,0.0
^DJI,2020-02-20,29219.98046875,D2,Downtrend,Low,-0.00436311504359288,0.0
^DJI,2020-02-21,28992.41015625,D2,Downtrend,Low,-0.007788174695851691,0.0
^DJI,2020-02-24,27960.80078125,D2,Downtrend,Medium,-0.03558204955849842,0.0
^DJI,2020-02-25,27081.359375,D2,Downtrend,Medium,-0.031452654490487175,0.0
^DJI,2020-02-26,26957.58984375,D2,Downtrend,Medium,-0.00457028502654333,0.0
^DJI,2020-02-27,25766.640625,D2,Downtrend,Medium,-0.044178623743921785,0.0
^DJI,2020-02-28,25409.359375,D2,Downtrend,Medium,-0.013866039240418071,0.0
^DJI,2020-03-02,26703.3203125,D2,Downtrend,Medium,0.0509245793411508,0.0
^DJI,2020-03-03,25917.41015625,D2,Downtrend,Medium,-0.029431177361195382,0.0
^DJI,2020-03-04,27090.859375,D2,Downtrend,Medium,0.04527648448188115,0.0
^DJI,2020-03-05,26121.279296875,D2,Downtrend,Medium,-0.035789934335554885,0.0
^DJI,2020-03-06,25864.779296875,D2,Downtrend,Medium,-0.009819580315527876,0.0
^DJI,2020-03-09,23851.01953125,D2,Downtrend,Medium,-0.07785721820824909,0.0
^DJI,2020-03-10,25018.16015625,D2,Downtrend,High,0.04893462199679943,0.0
^DJI,2020-03-11,23553.220703125,D2,Downtrend,High,-0.058555043375522975,0.0
^DJI,2020-03-12,21200.619140625,D2,Downtrend,High,-0.09988449529485621,0.0
^DJI,2020-03-13,23185.619140625,D2,Downtrend,High,0.09362934105053133,0.0
^DJI,2020-03-16,20188.51953125,D2,Downtrend,High,-0.12926545507355425,0.0
^DJI,2020-03-17,21237.380859375,D2,Downtrend,High,0.05195335529687828,0.0
^DJI,2020-03-18,19898.919921875,D2,Downtrend,High,-0.0630238232465069,0.0
^DJI,2020-03-19,20087.189453125,D2,Downtrend,High,0.009461293979229124,0.0
^DJI,2020-03-20,19173.98046875,D2,Downtrend,High,-0.045462257749200985,0.0
^DJI,2020-03-23,18591.9296875,D2,Downtrend,High,-0.030356283203617163,0.0
^DJI,2020-03-24,20704.91015625,D2,Downtrend,High,0.1136504119941153,0.0
^DJI,2020-03-25,21200.55078125,D2,Downtrend,High,0.02393831324355622,0.0
^DJI,2020-03-26,22552.169921875,D2,Downtrend,High,0.0637539634970421,0.0
