ticker,date,price,sax_symbol,trend,volatility,daily_return,zscore
USDJPY=X,2020-01-02,108.71299743652344,D2,Downtrend,Unknown,0.00029441835036436714,0.0
USDJPY=X,2020-01-03,108.54299926757812,D2,Downtrend,Unknown,-0.0015637336192902973,0.0
USDJPY=X,2020-01-06,107.96399688720703,D2,Downtrend,Unknown,-0.0053343134451605545,0.0
USDJPY=X,2020-01-07,108.40599822998047,D2,Downtrend,Unknown,0.0040939698002770974,0.0
USDJPY=X,2020-01-08,108.01599884033203,D2,Downtrend,Unknown,-0.003597581277938744,0.0
USDJPY=X,2020-01-09,109.03099822998047,D2,Downtrend,Unknown,0.009396750486460714,0.0
USDJPY=X,2020-01-10,109.50700378417969,D2,Downtrend,Unknown,0.004365781859532847,0.0
USDJPY=X,2020-01-13,109.56600189208984,D2,Downtrend,Unknown,0.0005387610460645398,0.0
USDJPY=X,2020-01-14,109.99199676513672,D2,Downtrend,Unknown,0.003888020605757214,0.0
USDJPY=X,2020-01-15,109.85399627685547,D2,Downtrend,Unknown,-0.0012546411769932542,0.0
USDJPY=X,2020-01-16,109.88300323486328,D2,Downtrend,Unknown,0.0002640500936781365,0.0
USDJPY=X,2020-01-17,110.17500305175781,D2,Downtrend,Unknown,0.002657370187365782,0.0
USDJPY=X,2020-01-20,110.18000030517578,D2,Downtrend,Unknown,4.5357415743518814e-05,0.0
USDJPY=X,2020-01-21,110.1729965209961,D2,Downtrend,Unknown,-6.356674678065222e-05,0.0
USDJPY=X,2020-01-22,109.90799713134766,D2,Downtrend,Unknown,-0.0024053025515915483,0.0
USDJPY=X,2020-01-23,109.72799682617188,D2,Downtrend,Unknown,-0.0016377361963995085,0.0
USDJPY=X,2020-01-24,109.552001953125,D2,Downtrend,Unknown,-0.0016039194930869138,0.0
USDJPY=X,2020-01-27,108.802001953125,D2,Downtrend,Unknown,-0.00684606384756814,0.0
USDJPY=X,2020-01-28,108.91999816894531,D2,Downtrend,Unknown,0.0010845040872606848,0.0
USDJPY=X,2020-01-29,109.13200378417969,D2,Downtrend,Low,0.001946434252647844,0.0
USDJPY=X,2020-01-30,108.98699951171875,D2,Downtrend,Low,-0.0013287053058028686,0.0
USDJPY=X,2020-01-31,108.87699890136719,D2,Downtrend,Low,-0.0010093002912676674,0.0
USDJPY=X,2020-02-03,108.37200164794922,D2,Downtrend,Low,-0.0046382363448082,0.0
USDJPY=X,2020-02-04,108.61199951171875,D2,Downtrend,Low,0.0022145744299266745,0.0
USDJPY=X,2020-02-05,109.4469985961914,D2,Downtrend,Low,0.007687908225854523,0.0
USDJPY=X,2020-02-06,109.81400299072266,D2,Downtrend,Low,0.0033532613889699636,0.0
USDJPY=X,2020-02-07,109.96800231933594,D2,Downtrend,Low,0.0014023651303038953,0.0
USDJPY=X,2020-02-10,109.6449966430664,D2,Downtrend,Low,-0.002937269655327146,0.0
USDJPY=X,2020-02-11,109.76599884033203,D2,Downtrend,Low,0.0011035815675157767,0.0
USDJPY=X,2020-02-12,109.84300231933594,D2,Downtrend,Low,0.0007015239675076668,0.0
USDJPY=X,2020-02-13,109.84600067138672,D2,Downtrend,Low,2.7296705183532666e-05,0.0
USDJPY=X,2020-02-14,109.75800323486328,D2,Downtrend,Low,-0.0008010982282977697,0.0
USDJPY=X,2020-02-17,109.79100036621094,D2,Downtrend,Low,0.0003006353101837611,0.0
USDJPY=X,2020-02-18,109.83000183105469,D2,Downtrend,Low,0.0003552337141812245,0.0
USDJPY=X,2020-02-19,109.91899871826172,D2,Downtrend,Low,0.0008103149023335199,0.0
USDJPY=X,2020-02-20,111.20999908447266,D1,Downtrend,Low,0.0117450157048824,0.0
USDJPY=X,2020-02-21,111.9540023803711,D1,Downtrend,Low,0.006690075550970009,0.0
USDJPY=X,2020-02-24,111.55699920654297,D1,Downtrend,Low,-0.003546127564776791,0.0
USDJPY=X,2020-02-25,110.85700225830078,D1,Downtrend,Low,-0.006274791839337435,0.0
USDJPY=X,2020-02-26,110.28600311279297,D2,Downtrend,Low,-0.005150772020493299,0.0
USDJPY=X,2020-02-27,110.36299896240234,D2,Downtrend,Low,0.0006981470670455181,0.0
USDJPY=X,2020-02-28,109.66000366210938,D2,Downtrend,Low,-0.006369845934799723,0.0
USDJPY=X,2020-03-02,107.6969985961914,D2,Downtrend,Low,-0.01790082984099195,0.0
USDJPY=X,2020-03-03,108.48699951171875,D2,Downtrend,Low,0.007335403268659668,0.0
USDJPY=X,2020-03-04,107.03700256347656,D2,Downtrend,Low,-0.013365628644615213,0.0
USDJPY=X,2020-03-05,107.677001953125,D2,Downtrend,Low,0.005979234977818937,0.0
USDJPY=X,2020-03-06,106.24800109863281,D2,Downtrend,Low,-0.013271179811583877,0.0
USDJPY=X,2020-03-09,103.93800354003906,D2,Downtrend,Low,-0.0217415625207793,0.0
USDJPY=X,2020-03-10,103.11199951171875,D2,Downtrend,Low,-0.007947083840244451,0.0
USDJPY=X,2020-03-11,105.0260009765625,D2,Downtrend,Low,0.018562354274065163,0.0
USDJPY=X,2020-03-12,104.55000305175781,D2,Downtrend,Low,-0.004532191270530395,0.0
USDJPY=X,2020-03-13,104.61000061035156,D2,Downtrend,Low,0.0005738647235049577,0.0
USDJPY=X,2020-03-16,106.68800354003906,D2,Downtrend,Medium,0.01986428560905562,0.0
USDJPY=X,2020-03-17,106.17500305175781,D2,Downtrend,Medium,-0.004808417734508685,0.0
USDJPY=X,2020-03-18,107.37699890136719,D2,Downtrend,Medium,0.011320893007400468,0.0
USDJPY=X,2020-03-19,108.36000061035156,D2,Downtrend,Medium,0.009154676690930064,0.0
USDJPY=X,2020-03-20,111.29100036621094,D1,Downtrend,Medium,0.0270487240619246,0.0
USDJPY=X,2020-03-23,110.46199798583984,D2,Downtrend,Medium,-0.007448961530071685,0.0
USDJPY=X,2020-03-24,110.8270034790039,D2,Downtrend,Medium,0.003304353531708326,1.050254135071621
USDJPY=X,2020-03-25,111.12000274658203,D1,Downtrend,Medium,0.0026437534028755927,1.172184571349754
USDJPY=X,2020-03-26,110.8759994506836,D1,Downtrend,Medium,-0.0021958539404908217,1.0140907854607988
USDJPY=X,2020-03-27,109.10900115966797,D2,Downtrend,Medium,-0.015936706769453468,0.07673435888973683
USDJPY=X,2020-03-30,107.41300201416016,D2,Downtrend,Medium,-0.015544080941827354,-0.8110003333258737
USDJPY=X,2020-03-31,108.03500366210938,D2,Downtrend,Medium,0.005790748198874596,-0.4798841492363021
USDJPY=X,2020-04-01,107.50800323486328,D2,Downtrend,Medium,-0.00487805256983509,-0.750247981083556
